stock_code,description,total_revenue,total_quantity,total_orders,avg_unit_price
22210,WOOD STAMP SET BEST WISHES,959.6999999999999,1019,187,1.1272820512820512
20846,ZINC HEART LATTICE T-LIGHT HOLDER,958.57,717,88,1.6094444444444445
22994,TRAVEL CARD WALLET RETROSPOT,958.2,2197,218,0.5273303167420814
20733,GOLD MINI TAPE MEASURE,958.06,1236,205,0.8459134615384615
23529,WALL ART DOLLY GIRL,956.0500000000002,319,26,4.647307692307693
23380,PACK OF 12 VINTAGE DOILY TISSUES,955.42,2272,119,0.48677685950413224
22262,FELT EGG COSY CHICKEN,953.8599999999999,1027,137,1.1012499999999998
84913A,SOFT PINK ROSE TOWEL,952.83,273,124,3.4126612903225806
84819,DANISH ROSE ROUND SEWING BOX,951.79,811,62,2.2196774193548388
22939,ADULT APRON APPLE DELIGHT,950.83,185,45,6.331304347826087
84509G,SET OF 4 FAIRY CAKE PLACEMATS,950.49,517,66,3.0195454545454545
84596G,SMALL CHOCOLATES PINK BOWL,949.92,1857,245,0.6247389558232932
21683,MEDIUM MEDINA STAMPED METAL BOWL,948.7000000000002,310,58,3.3927586206896554
21717,EASTER TIN BUCKET,946.93,408,41,2.684878048780488
15044B,BLUE PAPER PARASOL,946.83,321,60,3.506666666666667
47593B,SCOTTIE DOGS BABY BIB,946.13,1987,245,0.6978542510121458
22270,HAPPY EASTER HANGING DECORATION,945.9499999999999,244,53,4.406071428571429
21507,"ELEPHANT, BIRTHDAY CARD,",945.46,2210,167,0.5207185628742514
23178,JAM CLOCK MAGNET,943.9200000000001,330,68,3.323428571428572
22986,WRAP GINGHAM ROSE,943.92,2276,82,0.41926829268292676
22246,MAGIC GARDEN FELT GARLAND,939.3699999999999,419,89,2.825056179775281
22132,RED LOVE HEART SHAPE CUP,939.03,1038,154,1.2053896103896105
35646,VINTAGE BEAD PINK EVENING BAG,937.25,619,94,2.0357291666666666
22281,EASTER TREE YELLOW BIRDS,935.39,132,63,7.988437500000001
20752,BLUE POLKADOT WASHING UP GLOVES,935.1500000000001,414,148,2.413
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,932.42,270,77,3.8638461538461537
21462,"NURSERY A,B,C PAINTED LETTERS",932.4,198,73,6.4089041095890416
22893,MINI CAKE STAND T-LIGHT HOLDER,931.02,1872,142,0.6406293706293706
21682,LARGE MEDINA STAMPED METAL BOWL,930.96,182,55,5.496545454545455
23179,CLOCK MAGNET MUM'S KITCHEN,930.48,324,53,3.5243396226415094
22046,TEA PARTY  WRAPPING PAPER,929.0,2250,75,0.4189333333333333
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,928.04,1260,26,2.0864285714285713
23099,FRENCH CARRIAGE LANTERN,925.35,137,58,7.039152542372881
23002,TRAVEL CARD WALLET SKULLS,925.29,2145,192,0.5216751269035533
85103,SILVER T-LIGHT SETTING,924.29,143,28,7.292142857142857
22701,PINK DOG BOWL,922.89,549,115,2.5988793103448278
17091J,VANILLA INCENSE IN TIN,920.67,2084,95,0.7027272727272726
21802,CHRISTMAS TREE HEART DECORATION,920.4,2125,180,0.45300546448087425
85114C,RED ENCHANTED FOREST PLACEMAT,920.2199999999999,516,75,1.9419230769230769
72799E,IVORY PILLAR CANDLE SILVER FLOCK,919.94,452,76,2.828205128205128
21786,POLKADOT RAIN HAT,918.25,1940,226,0.6665811965811965
23338,EGG FRYING PAN RED,915.4000000000001,431,109,2.3390825688073393
85034A,3 GARDENIA MORRIS BOXED CANDLES,915.15,501,74,2.7155421686746988
23472,NINE DRAWER OFFICE TIDY,909.37,59,33,16.05705882352941
21894,POTTING SHED SEED ENVELOPES,908.33,597,130,1.8154477611940296
23004,TRAVEL CARD WALLET PANTRY,906.9399999999999,2011,221,0.6006167400881057
37501,TEA TIME TEA SET IN GIFT BOX,906.83,133,49,6.676530612244897
22519,CHILDS GARDEN BRUSH PINK,906.7500000000001,411,88,2.6006818181818185
84519A,TOMATO CHARLIE+LOLA COASTER SET,905.55,512,88,2.508522727272727
85114B,IVORY ENCHANTED FOREST PLACEMAT,904.14,478,77,2.1969230769230768
23532,WALL ART WORK REST AND PLAY,901.58,210,31,5.301612903225807
85131A,BEADED PEARL HEART WHITE ON STICK,901.48,996,119,0.9148739495798318
22118,JOY WOODEN BLOCK LETTERS,901.46,232,89,5.1425274725274726
22106,MIRROR MOSAIC HURRICANE LAMP,898.38,349,47,5.131914893617021
21465,PINK FLOWER CROCHET FOOD COVER,897.8,237,79,3.934430379746835
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,897.74,417,100,2.6088
22682,FRENCH BLUE METAL DOOR SIGN 7,896.75,677,113,1.5951754385964911
21631,HIPPY CHIC DECORATIVE PARASOL,896.01,169,27,8.337407407407408
22936,BAKING MOULD ROSE WHITE CHOCOLATE,895.97,279,50,4.326153846153846
22719,GUMBALL MONOCHROME COAT RACK,895.72,620,109,2.0745454545454542
21633,SUNFLOWER DECORATIVE PARASOL,895.46,125,42,10.163571428571428
22761,CHEST 7 DRAWER MA CAMPAGNE,895.38,36,26,25.533846153846152
22814,CARD PARTY GAMES,893.51,2141,235,0.4926271186440678
22251,BIRDHOUSE DECORATION MAGIC GARDEN,891.99,714,137,1.527142857142857
21743,STAR PORTABLE TABLE LIGHT,890.6,300,49,3.8572
84823,DANISH ROSE FOLDING CHAIR,890.4000000000001,112,25,7.95
21189,WHITE HONEYCOMB PAPER GARLAND,888.67,355,72,2.5816438356164384
21199,PINK  HEART CONFETTI IN TUBE,888.3299999999999,966,78,1.5878481012658228
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,888.14,2102,178,0.5553631284916201
21209,MULTICOLOUR HONEYCOMB FAN,886.24,1224,89,1.396629213483146
22524,CHILDRENS GARDEN GLOVES BLUE,883.1999999999999,642,81,1.616829268292683
46776F,WOVEN ROSE GARDEN CUSHION COVER,883.12,210,89,4.2064044943820225
22317,FIVE CATS HANGING DECORATION,882.6200000000001,287,89,3.647777777777778
22321,BIRD DECORATION RED RETROSPOT,881.3299999999999,917,132,1.280375939849624
85176,SEWING SUSAN 21 NEEDLE SET,880.4699999999999,918,172,1.2030232558139533
23479,WIRE EGG BASKET,880.23,114,44,8.257333333333333
23502,PLAYING CARDS VINTAGE DOILY,880.16,701,92,1.3027956989247311
84030e,ENGLISH ROSE HOT WATER BOTTLE,877.76,108,41,8.488181818181818
22308,TEA COSY BLUE STRIPE,877.38,250,105,4.214476190476191
23423,PANTRY 3 HOOK ROLLING PIN HANGER,876.9,219,66,4.536969696969697
21695,SMALL SILVER FLOWER CANDLE POT,875.3800000000001,290,41,3.355714285714286
21399,BLUE POLKADOT COFFEE MUG,874.29,2066,71,0.7916666666666666
22343,PARTY PIZZA DISH RED RETROSPOT,873.9,1977,94,0.5985263157894737
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,873.52,934,148,1.1052
22683,FRENCH BLUE METAL DOOR SIGN 8,871.49,644,119,1.6489166666666668
85049H,URBAN BLACK RIBBONS,870.35,849,184,1.059468085106383
23220,REINDEER HEART DECORATION GOLD,869.9799999999999,994,103,1.0803809523809524
21204,DAISIES  HONEYCOMB GARLAND,868.4399999999999,499,85,1.9561176470588233
21708,FOLDING UMBRELLA CREAM POLKADOT,868.0600000000001,191,64,4.326153846153846
23545,WRAP RED VINTAGE DOILY,866.0,2100,68,0.41884057971014493
22068,BLACK PIRATE TREASURE CHEST,863.38,531,143,2.358503401360544
21359,RELAX LARGE WOOD LETTERS,860.23,130,29,10.807666666666666
84849D,HOT BATHS SOAP HOLDER,859.0,494,114,1.8581739130434782
21880,RED RETROSPOT TAPE,858.7800000000001,1903,240,0.48406639004149377
85135C,RED DRAGONFLY HELICOPTER,856.38,106,67,8.074705882352943
21823,PAINTED METAL HEART WITH HOLLY BELL,854.74,1373,97,0.9383809523809524
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,852.04,667,86,1.5657954545454544
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,850.2,1332,155,0.9028205128205128
84006,MAGIC TREE -PAPER FLOWERS,849.55,919,105,1.0532075471698112
22706,WRAP COWBOYS,847.94,2057,71,0.4188732394366197
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,847.82,574,33,3.9760606060606065
22537,MAGIC DRAWING SLATE DINOSAUR,844.84,1931,171,0.49137931034482757
22862,LOVE HEART NAPKIN BOX,843.95,175,66,5.3963768115942035
23564,EGG CUP MILKMAID INGRID,841.31,644,76,1.7567105263157894
22162,HEART GARLAND RUSTIC PADDED,841.24,264,91,3.2348913043478262
23551,PACK OF 12 PAISLEY PARK TISSUES,841.01,1843,136,0.5141134751773049
37327,ASSTD MULTICOLOUR CIRCLES MUG,840.47,1579,81,1.637738095238095
20839,FRENCH PAISLEY CUSHION COVER,840.4399999999999,575,105,2.385047619047619
15034,PAPER POCKET TRAVELING FAN,840.0200000000001,6591,138,0.3739855072463768
22276,WASH BAG VINTAGE ROSE PAISLEY,838.86,290,85,3.3250588235294116
84997a,CHILDRENS CUTLERY POLKADOT GREEN,837.29,101,60,8.29
22254,FELT TOADSTOOL LARGE,836.8000000000001,657,61,1.6237704918032787
21125,SET 6 FOOTBALL CELEBRATION CANDLES,834.73,660,103,1.3183177570093458
20986,BLUE CALCULATOR RULER,833.49,657,113,1.5878813559322034
22587,FELTCRAFT HAIRBAND RED AND BLUE,833.0699999999999,921,161,1.040181818181818
22217,T-LIGHT HOLDER HANGING LACE,832.51,840,82,1.3173493975903614
22102,MIRROR MOSAIC T-LIGHT HOLDER,831.84,1622,31,2.0570967741935484
21642,ASSORTED TUTTI FRUTTI PEN,831.0199999999999,2472,101,0.4938461538461538
21804,WHITE CHRISTMAS GARLAND STARS TREES,830.03,225,65,3.7701515151515155
22454,MEASURING TAPE BABUSHKA RED,827.82,290,41,3.059767441860465
22341,LOVE GARLAND PAINTED ZINC,827.6299999999999,453,78,2.4683333333333333
22249,DECORATION WHITE CHICK MAGIC GARDEN,826.46,944,145,0.9992948717948718
21294,ETCHED GLASS COASTER,825.49,1618,71,0.8383561643835616
22093,MOTORING TISSUE BOX,824.08,1835,160,0.5990419161676647
85194L,HANGING SPRING FLOWER EGG LARGE,823.7399999999999,948,73,1.0274324324324324
21905,MORE BUTTER METAL SIGN,823.71,761,160,1.4059627329192548
72818,CHRISTMAS DECOUPAGE CANDLE,821.98,1845,76,0.7696153846153846
21291,SMALL POLKADOT CHOCOLATE GIFT BAG,819.64,943,52,1.0317307692307691
23186,FRENCH STYLE STORAGE JAR CAFE,819.4599999999999,1982,70,0.3409859154929577
85169A,IVORY LOVE BIRD CANDLE,813.02,812,88,1.3231460674157303
85049a,TRADITIONAL CHRISTMAS RIBBONS,812.84,244,36,3.2977777777777777
79191C,RETRO PLASTIC ELEPHANT TRAY,812.53,1105,65,0.8364615384615384
21789,KIDS RAIN MAC PINK,806.1999999999999,928,92,0.9391666666666666
84509B,SET OF 4 FAIRY CAKE PLACEMATS,806.04,217,79,3.8036250000000003
22099,CARAVAN SQUARE TISSUE BOX,804.65,1446,153,0.948780487804878
79160,HEART SHAPE WIRELESS DOORBELL,802.13,447,49,2.084363636363636
23409,PHOTO FRAME LINEN AND LACE LARGE,801.6800000000001,215,43,3.8148837209302324
22705,WRAP GREEN PEARS,801.36,1908,77,0.42
22546,MINI JIGSAW PURDEY,800.4,2104,86,0.5341379310344827
85185B,PINK HORSE SOCK PUPPET,797.1400000000001,262,57,3.5003225806451614
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,796.99,451,100,2.7365
23487,SWEET HEART CAKE CARRIER,795.5799999999999,80,44,10.365454545454545
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,795.05,279,81,3.8021839080459774
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,795.02,479,86,2.90367816091954
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,794.88,879,150,1.0457692307692308
21162,TOXIC AREA  DOOR HANGER,794.15,1465,162,0.9817575757575758
23335,EGG FRYING PAN IVORY,792.86,378,96,2.326326530612245
23106,ZINC HEARTS PLANT POT HOLDER,792.47,283,52,2.9438461538461542
22340,NOEL GARLAND PAINTED ZINC,792.28,1411,128,0.7605384615384616
21504,SKULLS GREETING CARD,788.97,1915,115,0.4847413793103448
23568,EGG CUP HENRIETTA HEN CREAM,787.52,630,48,1.7454166666666666
21680,WOODLAND  STICKERS,786.31,868,103,1.2149514563106796
84279B,CHERRY BLOSSOM DECORATIVE FLASK,785.95,195,69,4.501666666666667
23115,RED APPLES CHOPPING BOARD,785.1700000000001,155,45,5.802765957446809
21272,SALLE DE BAIN HOOK,783.8199999999999,553,103,1.7344954128440366
21158,MOODY GIRL DOOR HANGER,783.8199999999999,1474,170,0.959217877094972
85163B,BLACK BAROQUE WALL CLOCK,783.68,84,36,12.721666666666668
22518,CHILDS GARDEN BRUSH BLUE,783.5400000000001,363,81,2.668024691358025
84660A,WHITE STITCHED WALL CLOCK,783.45,843,42,1.6857142857142857
85159A,"BLACK TEA,COFFEE,SUGAR JARS",783.3499999999999,453,47,1.9734042553191489
22685,FRENCH BLUE METAL DOOR SIGN 0,780.8,594,99,1.5481818181818183
22451,SILK PURSE BABUSHKA RED,779.1500000000001,223,51,4.131538461538462
22228,BUNNY WOODEN PAINTED WITH BIRD,778.63,1001,147,0.9301351351351351
21983,PACK OF 12 BLUE PAISLEY TISSUES,777.67,2301,155,0.44819354838709674
85231B,CINAMMON SET OF 9 T-LIGHTS,777.5799999999999,868,151,1.073896103896104
85032A,ROMANTIC IMAGES GIFT WRAP SET,777.1400000000001,790,135,1.0904411764705884
22422,TOOTHPASTE TUBE PEN,776.75,1274,205,1.0335406698564593
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,775.84,104,68,7.46
22586,FELTCRAFT HAIRBAND PINK AND BLUE,774.55,856,161,1.0627777777777776
84519B,CARROT CHARLIE+LOLA COASTER SET,774.55,472,126,2.364609375
22522,CHILDS GARDEN FORK BLUE,774.29,932,128,0.8965151515151515
21084,SET/6 COLLAGE PAPER CUPS,773.14,2610,181,0.5010869565217392
21927,BLUE/CREAM STRIPE CUSHION COVER,771.15,623,99,1.2481
21618,4 WILDFLOWER BOTANICAL CANDLES,770.87,406,91,2.4527551020408165
22133,PINK LOVE HEART SHAPE CUP,770.73,816,133,1.286390977443609
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,770.32,650,67,1.236619718309859
85125,SMALL ROUND CUT GLASS CANDLESTICK,770.2900000000001,163,33,5.193823529411765
21530,DAIRY MAID TOASTRACK,769.57,777,104,1.614952380952381
22985,WRAP BILLBOARD FONTS DESIGN,769.02,1831,64,0.42
22986,GINGHAM ROSE WRAP,768.18,1829,73,0.42
23140,TRIPLE WIRE HOOK IVORY HEART,766.1,182,52,4.535769230769231
22025,RING OF ROSES BIRTHDAY CARD,766.09,1847,130,0.5506818181818182
23006,TRAVEL CARD WALLET FLOWER MEADOW,765.27,1764,173,0.5186206896551724
22786,CUSHION COVER PINK UNION JACK,764.63,123,47,7.620212765957446
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,763.6600000000001,160,74,4.881351351351352
23550,WRAP ALPHABET POSTER,763.1,1855,64,0.41875
23458,DOLLY CABINET 3 DRAWERS,762.4499999999999,51,30,14.95
85212,MINI PAINTED GARDEN DECORATION,761.4,2476,79,0.5147560975609756
23025,DRAWER KNOB VINTAGE GLASS BALL,760.8000000000001,350,54,2.269814814814815
85130B,BEADED CRYSTAL HEART GREEN LARGE,760.4300000000001,834,62,1.382741935483871
23123,COCKTAIL SWORDS 50 PIECES,760.4,936,95,1.0125
23524,WALL ART HORSE & PONY,760.32,225,46,4.593478260869565
17084R,ASSORTED INCENSE PACK,760.3199999999999,4032,27,0.20259259259259257
21287,SCENTED VELVET LOUNGE CANDLE,760.15,1790,55,0.5452727272727272
10002,INFLATABLE POLITICAL GLOBE,759.89,860,71,1.086619718309859
21822,GLITTER CHRISTMAS TREE WITH BELLS,759.44,740,97,1.309811320754717
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,759.35,223,60,3.898
22753,SMALL YELLOW BABUSHKA NOTEBOOK,758.98,1011,217,0.9662727272727272
22480,RED TEA TOWEL CLASSIC DESIGN,757.21,631,73,1.2945945945945945
21383,PACK OF 12 STICKY BUNNIES,755.83,998,167,1.012457142857143
22336,DOVE DECORATION PAINTED ZINC,754.4100000000001,2383,79,0.6251807228915662
84913B,MINT GREEN ROSE TOWEL,754.07,196,86,3.64
23223,CHRISTMAS TREE HANGING SILVER,751.8499999999999,803,88,1.0837362637362635
22495,SET OF 2 ROUND TINS CAMEMBERT,751.7700000000001,283,98,3.6413131313131313
22523,CHILDS GARDEN FORK PINK,751.66,865,135,0.947720588235294
23124,18PC WOODEN CUTLERY SET DISPOSABLE,751.38,567,43,1.751627906976744
20748,KENSINGTON COFFEE SET,751.17,57,34,13.468235294117648
21126,SET OF 6 GIRLS CELEBRATION CANDLES,750.2,593,126,1.334765625
84763,ZINC FINISH 15CM PLANTER POTS,748.34,601,57,1.4157894736842105
22481,BLACK TEA TOWEL CLASSIC DESIGN,748.08,827,128,1.0716030534351144
22322,BIRD DECORATION GREEN POLKADOT,747.81,820,139,1.1363309352517985
85032B,BLOSSOM IMAGES GIFT WRAP SET,747.7900000000001,798,133,1.0748507462686567
21215,IVORY PAPER CUP CAKE CASES,745.45,1089,124,0.91671875
22258,FELT FARM ANIMAL RABBIT,743.89,912,77,1.325194805194805
22316,200 BENDY SKULL STRAWS,743.62,661,55,1.3703571428571428
21643,ASSORTED TUTTI FRUTTI MIRROR,743.31,550,60,1.8401666666666665
23282,FOLDING BUTTERFLY MIRROR IVORY,742.92,794,133,1.2622222222222224
22393,PAPERWEIGHT VINTAGE COLLAGE,741.98,512,71,2.902361111111111
22097,SWALLOW SQUARE TISSUE BOX,739.57,1610,145,0.6839999999999999
22264,FELT FARM ANIMAL WHITE BUNNY,738.68,1563,96,1.0341
23114,VINTAGE LEAF CHOPPING BOARD,737.95,149,45,5.451333333333333
21677,HEARTS  STICKERS,737.8399999999999,835,119,1.0332773109243696
84660B,BLACK STITCHED WALL CLOCK,734.86,709,40,2.0719512195121954
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,734.7900000000001,827,99,0.8966
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,732.65,821,147,1.0474496644295301
22400,MAGNETS PACK OF 4 HOME SWEET HOME,731.82,1400,150,0.6586163522012578
22985,"WRAP, BILLBOARD FONTS DESIGN",731.42,1951,35,0.4154285714285714
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,730.97,531,41,4.261190476190476
22821,GIFT BAG PSYCHEDELIC APPLES,730.47,1183,139,0.7047142857142857
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,730.37,253,43,3.267777777777778
21398,RED POLKADOT COFFEE  MUG,729.6,1532,63,1.2461904761904763
90200D,PINK SWEETHEART BRACELET,729.57,176,78,4.189113924050633
22856,ASSORTED EASTER DECORATIONS  BELLS,729.57,569,27,3.9481481481481477
22684,FRENCH BLUE METAL DOOR SIGN 9,728.57,533,98,1.6995049504950495
20996,JAZZ HEARTS ADDRESS BOOK,727.46,3194,225,0.31912663755458515
22718,CARD CAT AND TREE,727.31,1657,168,0.5745882352941176
84754,S/15 SILVER GLASS BAUBLES IN BAG,725.52,558,62,1.7536507936507935
21883,STARS GIFT TAPE,725.4200000000001,1653,133,0.6445864661654136
85131D,BEADED CRYSTAL HEART PINK ON STICK,725.26,850,206,0.8429126213592232
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,720.93,60,39,11.514871794871794
85032C,CURIOUS IMAGES GIFT WRAP SET,719.84,685,140,1.1848251748251748
79067,CORONA MEXICAN TRAY,719.69,172,38,5.865263157894737
23222,CHRISTMAS TREE HANGING GOLD,718.53,799,75,1.0467532467532468
21630,FLOOR CUSHION ELEPHANT CARNIVAL,718.14,69,35,12.1
84581,DOG TOY WITH PINK CROCHET SKIRT,717.21,189,90,3.842967032967033
22026,BANQUET BIRTHDAY  CARD,717.12,1656,160,0.5722981366459627
21775,DECORATIVE FLORE BATHROOM BOTTLE,716.86,515,139,1.8763309352517985
22201,FRYING PAN BLUE POLKADOT,716.8,193,87,4.299540229885057
23042,PAPER LANTERN 7 POINT SNOW STAR,711.51,103,28,7.361428571428571
20866,BLUE ROSE FABRIC MIRROR,710.95,598,90,1.486043956043956
84817,DANISH ROSE DECORATIVE PLATE,710.64,951,55,1.4351785714285714
21636,MADRAS NOTEBOOK MEDIUM,709.66,919,73,0.8476250000000001
23070,EDWARDIAN HEART PHOTO FRAME,709.5400000000001,160,44,5.090909090909091
21143,ANTIQUE GLASS HEART DECORATION,709.18,328,36,2.4612820512820512
21739,COSY SLIPPER SHOES SMALL GREEN,708.98,256,111,2.7664601769911505
21289,LARGE STRIPES CHOCOLATE GIFT BAG,708.75,567,49,1.25
22514,CHILDS GARDEN SPADE BLUE,706.5500000000001,303,99,2.5246
22981,PANTRY APPLE CORER,705.5799999999999,472,105,1.8662385321100916
21356,TOAST ITS - FAIRY FLOWER,704.55,643,151,1.2192810457516339
16235,RECYCLED PENCIL WITH RABBIT ERASER,702.96,3104,168,0.31585798816568045
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,702.51,237,53,3.8114814814814815
21208,PASTEL COLOUR HONEYCOMB FAN,697.77,940,83,1.2677380952380952
20704,MR ROBOT SOFT TOY,697.7,216,44,5.847727272727273
85049D,BRIGHT BLUES RIBBONS,697.49,549,107,1.294954954954955
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,696.8,1932,124,1.001290322580645
23120,PACK OF 6 SMALL FRUIT STRAWS,695.41,1716,100,0.4647787610619469
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,695.23,95,45,9.787555555555555
23187,FRENCH STYLE STORAGE JAR BONBONS,695.06,2338,74,0.3154666666666667
21066,VINTAGE RED MUG,694.72,703,54,1.5279999999999998
84660C,PINK STITCHED WALL CLOCK,693.32,661,45,2.494666666666667
21650,ASSORTED TUTTI FRUTTI BRACELET,692.85,2550,132,0.5017985611510791
16225,RATTLE SNAKE EGGS,691.85,815,102,1.4593269230769232
35923,CANDY HEART HANGING DECORATION,690.52,1318,62,0.7807936507936507
21696,SMALL SILVER TRELLIS CANDLEPOT,690.1000000000001,230,33,3.2911764705882356
22403,MAGNETS PACK OF 4 VINTAGE LABELS,689.67,1323,125,0.8908730158730159
21317,GLASS SPHERE CANDLE STAND MEDIUM,689.53,112,34,6.621666666666666
79066K,RETRO MOD TRAY,689.34,783,146,1.0782876712328768
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,688.91,1301,125,0.8738636363636364
22324,BLUE POLKADOT KIDS BAG,688.3,286,74,3.4390666666666667
21629,SQUARE FLOOR CUSHION VINTAGE RED,687.95,73,42,10.399090909090908
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,686.86,112,56,6.938035714285715
23597,PAPER BUNTING PAISLEY PARK,684.97,251,31,3.171818181818182
21163,DO NOT TOUCH MY STUFF DOOR HANGER,684.62,1201,127,1.0143382352941175
22339,CHRISTMAS TREE PAINTED ZINC,683.3100000000001,2468,83,0.43829545454545454
85019B,BLOSSOM  IMAGES NOTEBOOK SET,682.97,512,36,1.9597222222222221
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,682.01,588,73,1.5628048780487807
35001G,HAND OPEN SHAPE GOLD,681.59,199,30,3.713939393939394
23325,RUSTIC STRAWBERRY JAM POT SMALL,681.54,426,32,1.8299999999999998
22136,LOVE HEART SOCK HANGER,680.93,379,84,2.297471264367816
46776B,WOVEN BERRIES CUSHION COVER,679.67,161,88,4.211818181818182
21205,MULTICOLOUR 3D BALLS GARLAND,677.1899999999999,253,68,2.811971830985915
22806,SET OF 6 T-LIGHTS WEDDING CAKE,677.0400000000001,260,38,3.388421052631579
84659A,WHITE TRAVEL ALARM CLOCK,676.27,280,89,2.4769662921348314
23428,IVORY RETRO KITCHEN WALL CLOCK,675.91,77,33,9.915454545454546
40001,WHITE BAMBOO RIBS LAMPSHADE,675.2299999999999,821,56,1.084642857142857
22999,TRAVEL CARD WALLET RETRO PETALS,674.53,1545,105,0.4811926605504587
22267,EASTER DECORATION EGG BUNNY,673.17,836,83,1.094470588235294
21351,CINAMMON & ORANGE WREATH,672.88,104,34,6.652222222222222
47591d,PINK FAIRY CAKE CHILDRENS APRON,672.24,134,56,4.968928571428571
21261,GREEN GOOSE FEATHER CHRISTMAS TREE,672.09,187,45,5.107777777777778
37475,SET/4 COLOURFUL MIXING BOWLS,671.93,71,43,9.829090909090908
84923,PINK BUTTERFLY HANDBAG W BOBBLES,671.62,162,98,4.146326530612245
22618,COOKING SET RETROSPOT,671.53,69,28,10.612857142857141
22535,MAGIC DRAWING SLATE BUNNIES,671.01,1766,134,0.4825547445255474
22204,MILK PAN BLUE POLKADOT,669.54,197,79,3.7055
22057,CERAMIC PLATE STRAWBERRY DESIGN,667.92,584,61,1.41327868852459
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,665.95,549,114,1.8899137931034482
20767,BLUE PAISLEY JOURNAL,663.7099999999999,253,79,2.8604878048780487
85199L,LARGE HANGING IVORY & RED WOOD BIRD,663.4300000000001,977,95,0.8388421052631578
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,661.9300000000001,227,42,3.1461904761904766
23547,WRAP FLOWER SHOP,661.5,1575,62,0.42
22450,SILK PURSE BABUSHKA BLUE,661.11,195,58,3.5143333333333335
23482,PEARLISED IVORY HEART LARGE,661.02,418,39,1.765897435897436
22615,PACK OF 12 CIRCUS PARADE TISSUES,660.7299999999999,2075,102,0.49213592233009706
18098C,PORCELAIN BUTTERFLY OIL BURNER,658.75,213,49,3.680980392156863
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,658.51,159,82,4.144634146341463
22756,LARGE YELLOW BABUSHKA NOTEBOOK,656.52,599,123,1.4316260162601626
22448,PIN CUSHION BABUSHKA RED,656.4300000000001,201,45,3.8984444444444444
